state,year,month,deaths
NC,2015,May,1038.0
NC,2015,June,1061.0
NC,2015,July,1059.0
NC,2015,August,1046.0
NC,2015,September,1074.0
NC,2015,October,1090.0
NC,2015,November,1131.0
NC,2015,December,1159.0
NC,2016,January,1199.0
NC,2016,February,1212.0
NC,2016,March,1252.0
NC,2016,April,1278.0
NC,2016,May,1310.0
NC,2016,June,1361.0
NC,2016,July,1398.0
NC,2016,August,1444.0
NC,2016,September,1456.0
NC,2016,October,1468.0
NC,2016,November,1468.0
NC,2016,December,1497.0
NC,2017,January,1540.0
NC,2017,February,1572.0
NC,2017,March,1579.0
NC,2017,April,1566.0
NC,2017,May,1565.0
NC,2017,June,1586.0
NC,2017,July,1586.0
NC,2017,August,1638.0
NC,2017,September,1674.0
NC,2017,October,1667.0
NC,2017,November,1645.0
NC,2016,August,521.0
NC,2016,September,529.0
NC,2016,October,550.0
NC,2016,November,573.0
NC,2016,December,591.0
NC,2017,January,641.0
NC,2017,February,681.0
NC,2017,March,715.0
NC,2017,April,738.0
NC,2017,May,776.0
NC,2017,June,832.0
NC,2017,July,864.0
NC,2017,August,924.0
NC,2017,September,993.0
NC,2017,October,1041.0
NC,2017,November,1049.0
ND,2015,January,6887.0
ND,2015,February,6914.0
ND,2015,March,6919.0
ND,2015,April,6955.0
ND,2015,May,6945.0
ND,2015,June,6988.0
ND,2015,July,7028.0
ND,2015,August,7020.0
ND,2015,September,7028.0
ND,2015,October,6977.0
ND,2015,November,6985.0
ND,2015,December,6876.0
ND,2016,January,6754.0
ND,2016,February,6730.0
ND,2016,March,6724.0
ND,2016,April,6679.0
ND,2016,May,6700.0
ND,2016,June,6714.0
ND,2016,July,6674.0
ND,2016,August,6642.0
ND,2016,September,6617.0
ND,2016,October,6706.0
ND,2016,November,6741.0
ND,2016,December,6806.0
ND,2017,January,6845.0
ND,2017,February,6887.0
ND,2017,March,6903.0
ND,2017,April,6971.0
ND,2017,May,6972.0
ND,2017,June,6972.0
ND,2017,July,6980.0
ND,2017,August,7042.0
ND,2017,September,7080.0
ND,2017,October,7048.0
ND,2017,November,7066.0
NE,2015,January,16421.0
NE,2015,February,16509.0
NE,2015,March,16621.0
NE,2015,April,16670.0
NE,2015,May,16725.0
NE,2015,June,16799.0
NE,2015,July,16933.0
NE,2015,August,17015.0
NE,2015,September,17022.0
NE,2015,October,17086.0
NE,2015,November,17034.0
NE,2015,December,16957.0
NE,2016,January,16726.0
NE,2016,February,16581.0
NE,2016,March,16408.0
NE,2016,April,16419.0
NE,2016,May,16382.0
NE,2016,June,16288.0
NE,2016,July,16202.0
NE,2016,August,16307.0
NE,2016,September,16251.0
NE,2016,October,16182.0
NE,2016,November,16289.0
NE,2016,December,16400.0
NE,2017,January,16669.0
NE,2017,February,16872.0
NE,2017,March,16953.0
NE,2017,April,16866.0
NE,2017,May,16904.0
NE,2017,June,17048.0
NE,2017,July,17128.0
NE,2017,August,16999.0
NE,2017,September,17031.0
NE,2017,October,17093.0
NE,2017,November,17097.0
NH,2015,January,11342.0
NH,2015,February,11493.0
NH,2015,March,11545.0
NH,2015,April,11681.0
NH,2015,May,11690.0
NH,2015,June,11644.0
NH,2015,July,11755.0
NH,2015,August,11754.0
NH,2015,September,11775.0
NH,2015,October,11802.0
NH,2015,November,11736.0
NH,2015,December,11724.0
NH,2016,January,11617.0
NH,2016,February,11550.0
NH,2016,March,11567.0
NH,2016,April,11555.0
NH,2016,May,11524.0
NH,2016,June,11531.0
NH,2016,July,11562.0
NH,2016,August,11597.0
NH,2016,September,11632.0
NH,2016,October,11714.0
NH,2016,November,11738.0
NH,2016,December,11909.0
NH,2017,January,11959.0
NH,2017,February,11986.0
NH,2017,March,12051.0
NH,2017,April,12070.0
NH,2017,May,12102.0
NH,2017,June,12161.0
NH,2017,July,12182.0
NH,2017,August,12297.0
NH,2017,September,12301.0
NH,2017,October,12280.0
NH,2017,November,12316.0
NJ,2015,January,70998.0
NJ,2015,February,71521.0
NJ,2015,March,71756.0
NJ,2015,April,71525.0
NJ,2015,May,71394.0
NJ,2015,June,71384.0
NJ,2015,July,71495.0
NJ,2015,August,71571.0
NJ,2015,September,71636.0
NJ,2015,October,71671.0
NJ,2015,November,71524.0
NJ,2015,December,71109.0
NJ,2016,January,70318.0
NJ,2016,February,69990.0
NJ,2016,March,69997.0
NJ,2016,April,70126.0
NJ,2016,May,70157.0
NJ,2016,June,70249.0
NJ,2016,July,70297.0
NJ,2016,August,70539.0
NJ,2016,September,70684.0
NJ,2016,October,70935.0
NJ,2016,November,71423.0
NJ,2016,December,72082.0
NJ,2017,January,72705.0
NJ,2017,February,73062.0
NJ,2017,March,73271.0
NJ,2017,April,73486.0
NJ,2017,May,73743.0
NJ,2017,June,73835.0
NJ,2017,July,73911.0
NJ,2017,August,73970.0
NJ,2017,September,74167.0
NJ,2017,October,73829.0
NJ,2017,November,73725.0
NJ,2015,January,1210.0
NJ,2015,February,1221.0
NJ,2015,March,1226.0
NJ,2015,April,1240.0
NJ,2015,May,1277.0
NJ,2015,June,1305.0
NJ,2015,July,1336.0
NJ,2015,August,1373.0
NJ,2015,September,1411.0
NJ,2015,October,1413.0
NJ,2015,November,1414.0
NJ,2015,December,1423.0
NJ,2016,January,1433.0
NJ,2016,February,1483.0
NJ,2016,March,1538.0
NJ,2016,April,1628.0
NJ,2016,May,1637.0
NJ,2016,June,1651.0
NJ,2016,July,1695.0
NJ,2016,August,1682.0
NJ,2016,September,1692.0
NJ,2016,October,1777.0
NJ,2016,November,1868.0
NJ,2016,December,1971.0
NJ,2017,January,2081.0
NJ,2017,February,2110.0
NJ,2017,March,2186.0
NJ,2017,April,2212.0
NJ,2017,May,2300.0
NJ,2017,June,2389.0
NJ,2017,July,2407.0
NJ,2017,August,2492.0
NJ,2017,September,2589.0
NJ,2017,October,2552.0
NJ,2017,November,2556.0
NM,2015,January,17051.0
NM,2015,February,17019.0
NM,2015,March,17080.0
NM,2015,April,17123.0
NM,2015,May,17012.0
NM,2015,June,17045.0
NM,2015,July,16991.0
NM,2015,August,17087.0
NM,2015,September,17113.0
NM,2015,October,17073.0
NM,2015,November,17110.0
NM,2015,December,17062.0
NM,2016,January,16987.0
NM,2016,February,17140.0
NM,2016,March,17301.0
NM,2016,April,17421.0
NM,2016,May,17557.0
NM,2016,June,17533.0
NM,2016,July,17593.0
NM,2016,August,17651.0
NM,2016,September,17636.0
NM,2016,October,17701.0
NM,2016,November,17672.0
NM,2016,December,17768.0
NM,2017,January,17808.0
NM,2017,February,17860.0
NM,2017,March,17782.0
NM,2017,April,17792.0
NM,2017,May,17876.0
NM,2017,June,17918.0
NM,2017,July,17910.0
NM,2017,August,17866.0
NM,2017,September,17923.0
NM,2017,October,17968.0
NM,2017,November,18007.0
NM,2015,January,548.0
NM,2015,February,546.0
NM,2015,March,544.0
NM,2015,April,536.0
NM,2015,May,523.0
NM,2015,June,519.0
NM,2015,July,520.0
NM,2015,August,518.0
NM,2015,September,513.0
NM,2015,October,518.0
NM,2015,November,510.0
NM,2017,January,505.0
NM,2017,April,504.0
NM,2017,May,510.0
NM,2017,June,505.0
NM,2017,July,513.0
NM,2017,August,503.0
NM,2017,October,502.0
NV,2015,January,22619.0
NV,2015,February,22628.0
NV,2015,March,22791.0
NV,2015,April,22926.0
NV,2015,May,23034.0
NV,2015,June,23228.0
NV,2015,July,23255.0
NV,2015,August,23350.0
NV,2015,September,23360.0
NV,2015,October,23392.0
NV,2015,November,23506.0
NV,2015,December,23647.0
NV,2016,January,23572.0
NV,2016,February,23876.0
NV,2016,March,23961.0
NV,2016,April,24140.0
NV,2016,May,24131.0
NV,2016,June,24153.0
NV,2016,July,24268.0
NV,2016,August,24451.0
NV,2016,September,24602.0
NV,2016,October,24669.0
NV,2016,November,24589.0
NV,2016,December,24692.0
NV,2017,January,25006.0
NV,2017,February,24911.0
NV,2017,March,24952.0
NV,2017,April,24995.0
NV,2017,May,25228.0
NV,2017,June,25388.0
NV,2017,July,25465.0
NV,2017,August,25302.0
NV,2017,September,25304.0
NV,2017,October,25437.0
NV,2017,November,25567.0
NV,2015,January,578.0
NV,2015,February,576.0
NV,2015,March,579.0
NV,2015,April,584.0
NV,2015,May,598.0
NV,2015,June,619.0
NV,2015,July,616.0
NV,2015,August,632.0
NV,2015,September,633.0
NV,2015,October,628.0
NV,2015,November,634.0
NV,2015,December,665.0
NV,2016,January,669.0
NV,2016,February,685.0
NV,2016,March,689.0
NV,2016,April,683.0
NV,2016,May,679.0
NV,2016,June,691.0
NV,2016,July,723.0
NV,2016,August,732.0
NV,2016,September,731.0
NV,2016,October,739.0
NV,2016,November,729.0
NV,2016,December,707.0
NV,2017,January,705.0
NV,2017,February,698.0
NV,2017,March,707.0
NV,2017,April,713.0
NV,2017,May,728.0
NV,2017,June,736.0
NV,2017,July,736.0
NV,2017,August,736.0
NV,2017,September,736.0
NV,2017,October,749.0
NV,2017,November,747.0
NY,2016,November,502.0
NY,2016,December,517.0
NY,2017,January,529.0
NY,2017,February,541.0
NY,2017,March,566.0
NY,2017,April,581.0
NY,2017,May,607.0
NY,2017,June,623.0
NY,2017,July,635.0
NY,2017,August,634.0
NY,2017,September,655.0
NY,2017,October,653.0
NY,2017,November,640.0
NY,2015,January,544.0
NY,2015,February,544.0
NY,2015,March,553.0
NY,2015,April,569.0
NY,2015,May,594.0
NY,2015,June,593.0
NY,2015,July,604.0
NY,2015,August,630.0
NY,2015,September,655.0
NY,2015,October,652.0
NY,2015,November,663.0
NY,2015,December,660.0
NY,2016,January,682.0
NY,2016,February,704.0
NY,2016,March,728.0
NY,2016,April,738.0
NY,2016,May,730.0
NY,2016,June,753.0
NY,2016,July,764.0
NY,2016,August,762.0
NY,2016,September,765.0
NY,2016,October,763.0
NY,2016,November,763.0
NY,2016,December,770.0
NY,2017,January,768.0
NY,2017,February,770.0
NY,2017,March,777.0
NY,2017,April,776.0
NY,2017,May,790.0
NY,2017,June,780.0
NY,2017,July,786.0
NY,2017,August,790.0
NY,2017,September,770.0
NY,2017,October,760.0
NY,2017,November,725.0
NY,2016,March,520.0
NY,2016,April,522.0
NY,2016,May,537.0
NY,2016,June,543.0
NY,2016,July,547.0
NY,2016,August,549.0
NY,2016,September,562.0
NY,2016,October,576.0
NY,2016,November,578.0
NY,2016,December,586.0
NY,2017,January,589.0
NY,2017,February,579.0
NY,2017,March,584.0
NY,2017,April,578.0
NY,2017,May,568.0
NY,2017,June,568.0
NY,2017,July,567.0
NY,2017,August,558.0
NY,2017,September,548.0
NY,2017,October,526.0
NY,2017,November,533.0
NY,2015,January,96525.0
NY,2015,February,97079.0
NY,2015,March,97885.0
NY,2015,April,98250.0
NY,2015,May,98620.0
NY,2015,June,98695.0
NY,2015,July,98964.0
NY,2015,August,99184.0
NY,2015,September,99349.0
NY,2015,October,99526.0
NY,2015,November,99173.0
NY,2015,December,98476.0
NY,2016,January,97781.0
NY,2016,February,97445.0
NY,2016,March,97131.0
NY,2016,April,97051.0
NY,2016,May,96971.0
NY,2016,June,97038.0
NY,2016,July,97055.0
NY,2016,August,97223.0
NY,2016,September,97410.0
NY,2016,October,97512.0
NY,2016,November,98048.0
NY,2016,December,98766.0
OH,2015,January,115935.0
NY,2017,January,99104.0
NY,2017,February,99226.0
NY,2017,March,99328.0
NY,2017,April,99296.0
NY,2017,May,99388.0
NY,2017,June,99738.0
NY,2017,July,99711.0
NY,2017,August,99712.0
NY,2017,September,99746.0
NY,2017,October,99421.0
NY,2017,November,99488.0
NY,2015,January,1510.0
NY,2015,February,1519.0
NY,2015,March,1535.0
NY,2015,April,1597.0
NY,2015,May,1622.0
NY,2015,June,1659.0
NY,2015,July,1694.0
NY,2015,August,1733.0
NY,2015,September,1764.0
NY,2015,October,1766.0
NY,2015,November,1789.0
NY,2015,December,1802.0
NY,2016,January,1840.0
NY,2016,February,1915.0
NY,2016,March,1978.0
NY,2016,April,2004.0
NY,2016,May,2023.0
NY,2016,June,2056.0
NY,2016,July,2084.0
NY,2016,August,2123.0
NY,2016,September,2147.0
NY,2016,October,2183.0
NY,2016,November,2219.0
NY,2016,December,2248.0
NY,2017,January,2286.0
NY,2017,February,2283.0
NY,2017,March,2323.0
OH,2015,February,116546.0
NY,2017,April,2322.0
NY,2017,May,2380.0
NY,2017,June,2419.0
NY,2017,July,2436.0
NY,2017,August,2435.0
NY,2017,September,2459.0
NY,2017,October,2416.0
NY,2017,November,2352.0
NY,2015,January,1172.0
NY,2015,February,1178.0
NY,2015,March,1198.0
NY,2015,April,1257.0
NY,2015,May,1285.0
NY,2015,June,1310.0
NY,2015,July,1348.0
NY,2015,August,1384.0
NY,2015,September,1413.0
NY,2015,October,1413.0
NY,2015,November,1445.0
NY,2015,December,1452.0
NY,2016,January,1499.0
NY,2016,February,1571.0
NY,2016,March,1621.0
NY,2016,April,1644.0
NY,2016,May,1673.0
NY,2016,June,1713.0
NY,2016,July,1752.0
NY,2016,August,1785.0
NY,2016,September,1813.0
NY,2016,October,1854.0
NY,2016,November,1880.0
NY,2016,December,1928.0
NY,2017,January,1953.0
NY,2017,February,1952.0
NY,2017,March,1987.0
NY,2017,April,1989.0
NY,2017,May,2040.0
NY,2017,June,2079.0
NY,2017,July,2092.0
NY,2017,August,2094.0
NY,2017,September,2100.0
NY,2017,October,2052.0
NY,2017,November,1997.0
NY,2015,November,515.0
NY,2015,December,532.0
NY,2016,January,569.0
NY,2016,February,626.0
NY,2016,March,671.0
NY,2016,April,706.0
NY,2016,May,751.0
NY,2016,June,809.0
NY,2016,July,856.0
NY,2016,August,898.0
NY,2016,September,940.0
NY,2016,October,996.0
NY,2016,November,1038.0
NY,2016,December,1095.0
NY,2017,January,1157.0
NY,2017,February,1189.0
NY,2017,March,1239.0
NY,2017,April,1264.0
NY,2017,May,1327.0
NY,2017,June,1377.0
NY,2017,July,1409.0
NY,2017,August,1424.0
NY,2017,September,1452.0
NY,2017,October,1426.0
NY,2017,November,1390.0
OH,2015,March,116925.0
OH,2015,April,117559.0
OH,2015,May,117995.0
OH,2015,June,118270.0
OH,2015,July,118593.0
OH,2015,August,118888.0
OH,2015,September,119011.0
OH,2015,October,119346.0
OH,2015,November,119284.0
OH,2015,December,118113.0
OH,2016,January,117030.0
OH,2016,February,117069.0
OH,2016,March,117453.0
OH,2016,April,117570.0
OH,2016,May,117613.0
OH,2016,June,117748.0
OH,2016,July,117836.0
OH,2016,August,117988.0
OH,2016,September,118330.0
OH,2016,October,118500.0
OH,2016,November,118749.0
OH,2016,December,119618.0
OH,2017,January,120604.0
OH,2017,February,121164.0
OH,2017,March,121683.0
OH,2017,April,121847.0
OH,2017,May,122149.0
OH,2017,June,122473.0
OH,2017,July,122644.0
OH,2017,August,122888.0
OH,2017,September,123101.0
OH,2017,October,123052.0
OH,2017,November,123338.0
OH,2015,January,2829.0
OH,2015,February,2828.0
OH,2015,March,2843.0
OH,2015,April,2955.0
OH,2015,May,3054.0
OH,2015,June,3051.0
OH,2015,July,3128.0
OH,2015,August,3153.0
OH,2015,September,3196.0
OH,2015,October,3222.0
OH,2015,November,3298.0
OH,2015,December,3336.0
OH,2016,January,3398.0
OH,2016,February,3452.0
OH,2016,March,3542.0
OH,2016,April,3575.0
OH,2016,May,3606.0
OH,2016,June,3652.0
OH,2016,July,3763.0
OH,2016,August,3857.0
OH,2016,September,4000.0
OH,2016,October,4121.0
OH,2016,November,4211.0
OH,2016,December,4326.0
OH,2017,January,4501.0
OH,2017,February,4709.0
OH,2017,March,4787.0
OH,2017,April,4972.0
OH,2017,May,5141.0
OH,2017,June,5291.0
OH,2017,July,5287.0
OH,2017,August,5259.0
OH,2017,September,5254.0
OH,2017,October,5219.0
OH,2017,November,5202.0
OK,2015,January,37788.0
OK,2015,February,37978.0
OK,2015,March,38043.0
OK,2015,April,38006.0
OK,2015,May,37987.0
OK,2015,June,38139.0
OK,2015,July,38193.0
OK,2015,August,38289.0
OK,2015,September,38243.0
OK,2015,October,38260.0
OK,2015,November,38278.0
OK,2015,December,38321.0
OK,2016,January,38029.0
OK,2016,February,37936.0
OK,2016,March,37812.0
OK,2016,April,37844.0
OK,2016,May,38008.0
OK,2016,June,37839.0
OK,2016,July,37797.0
OK,2016,August,37894.0
OK,2016,September,38045.0
OK,2016,October,38045.0
OK,2016,November,38040.0
OK,2016,December,38170.0
OK,2017,January,38346.0
OK,2017,February,38519.0
OK,2017,March,38618.0
OK,2017,April,38744.0
OK,2017,May,38685.0
OK,2017,June,38870.0
OK,2017,July,38998.0
OK,2017,August,39003.0
OK,2017,September,39067.0
OK,2017,October,39135.0
OK,2017,November,39290.0
OK,2015,January,794.0
OK,2015,February,773.0
OK,2015,March,771.0
OK,2015,April,766.0
OK,2015,May,752.0
OK,2015,June,738.0
OK,2015,July,733.0
OK,2015,August,727.0
OK,2015,September,718.0
OK,2015,October,723.0
OK,2015,November,727.0
OK,2015,December,722.0
OK,2016,January,696.0
OK,2016,February,710.0
OK,2016,March,698.0
OK,2016,April,712.0
OK,2016,May,734.0
OK,2016,June,727.0
OK,2016,July,752.0
OK,2016,August,768.0
OK,2016,September,761.0
OK,2016,October,776.0
OK,2016,November,776.0
OK,2016,December,803.0
OK,2017,January,831.0
OK,2017,February,834.0
OK,2017,March,845.0
OK,2017,April,848.0
OK,2017,May,829.0
OK,2017,June,849.0
OK,2017,July,848.0
OK,2017,August,818.0
OK,2017,September,821.0
OK,2017,October,791.0
OK,2017,November,791.0
OK,2015,January,505.0
OR,2015,January,34412.0
OR,2015,February,34646.0
OR,2015,March,34773.0
OR,2015,April,34918.0
OR,2015,May,35158.0
OR,2015,June,35356.0
OR,2015,July,35470.0
OR,2015,August,35486.0
OR,2015,September,35565.0
OR,2015,October,35484.0
OR,2015,November,35629.0
OR,2015,December,35732.0
OR,2016,January,35523.0
OR,2016,February,35453.0
OR,2016,March,35596.0
OR,2016,April,35581.0
OR,2016,May,35469.0
OR,2016,June,35399.0
OR,2016,July,35468.0
OR,2016,August,35574.0
OR,2016,September,35547.0
OR,2016,October,35688.0
OR,2016,November,35668.0
OR,2016,December,35918.0
OR,2017,January,36548.0
OR,2017,February,36699.0
OR,2017,March,36640.0
OR,2017,April,36709.0
OR,2017,May,36828.0
OR,2017,June,36854.0
OR,2017,July,36884.0
OR,2017,August,36909.0
OR,2017,September,36850.0
OR,2017,October,36949.0
OR,2017,November,36867.0
OR,2015,January,520.0
OR,2015,February,519.0
OR,2015,March,515.0
OR,2015,April,517.0
OR,2015,May,501.0
OR,2015,June,506.0
OR,2015,July,502.0
OR,2015,August,515.0
OR,2015,September,523.0
OR,2015,October,510.0
OR,2015,November,504.0
OR,2016,March,503.0
OR,2016,April,510.0
OR,2016,May,525.0
OR,2016,June,521.0
OR,2016,July,511.0
OR,2017,January,504.0
OR,2017,February,511.0
OR,2017,March,502.0
OR,2017,April,505.0
OR,2017,July,501.0
OR,2017,August,513.0
OR,2017,September,524.0
OR,2017,October,539.0
OR,2017,November,540.0
PA,2015,January,131628.0
PA,2015,February,132673.0
PA,2015,March,133628.0
PA,2015,April,134004.0
PA,2015,May,134018.0
PA,2015,June,134081.0
PA,2015,July,134020.0
PA,2015,August,134230.0
PA,2015,September,134427.0
PA,2015,October,134598.0
PA,2015,November,134286.0
PA,2015,December,133734.0
PA,2016,January,132350.0
PA,2016,February,131948.0
PA,2016,March,131584.0
PA,2016,April,131585.0
PA,2016,May,131231.0
PA,2016,June,131297.0
PA,2016,July,131526.0
PA,2016,August,131999.0
PA,2016,September,132286.0
PA,2016,October,132591.0
PA,2016,November,133350.0
PA,2016,December,134523.0
PA,2017,January,135317.0
PA,2017,February,135711.0
PA,2017,March,136269.0
PA,2017,April,136426.0
PA,2017,May,136853.0
PA,2017,June,137361.0
PA,2017,July,137350.0
PA,2017,August,137348.0
PA,2017,September,137493.0
PA,2017,October,137297.0
PA,2017,November,137024.0
PA,2015,January,2788.0
PA,2015,February,2815.0
PA,2015,March,2836.0
PA,2015,April,2862.0
PA,2015,May,2878.0
PA,2015,June,2964.0
PA,2015,July,3012.0
PA,2015,August,3075.0
PA,2015,September,3131.0
PA,2015,October,3203.0
PA,2015,November,3250.0
PA,2015,December,3263.0
PA,2016,January,3269.0
PA,2016,February,3414.0
PA,2016,March,3526.0
PA,2016,April,3601.0
PA,2016,May,3632.0
PA,2016,June,3657.0
PA,2016,July,3797.0
PA,2016,August,3890.0
PA,2016,September,4030.0
PA,2016,October,4158.0
PA,2016,November,4358.0
PA,2016,December,4648.0
PA,2017,January,4863.0
PA,2017,February,4944.0
PA,2017,March,5089.0
PA,2017,April,5201.0
PA,2017,May,5362.0
PA,2017,June,5481.0
PA,2017,July,5542.0
PA,2017,August,5660.0
PA,2017,September,5659.0
PA,2017,October,5596.0
PA,2017,November,5523.0
RI,2015,January,10111.0
RI,2015,February,10206.0
RI,2015,March,10268.0
RI,2015,April,10249.0
RI,2015,May,10238.0
RI,2015,June,10286.0
RI,2015,July,10365.0
RI,2015,August,10369.0
RI,2015,September,10414.0
RI,2015,October,10476.0
RI,2015,November,10496.0
RI,2015,December,10388.0
RI,2016,January,10273.0
RI,2016,February,10251.0
RI,2016,March,10173.0
RI,2016,April,10159.0
RI,2016,May,10131.0
RI,2016,June,10072.0
RI,2016,July,9973.0
RI,2016,August,9997.0
RI,2016,September,9985.0
RI,2016,October,9950.0
RI,2016,November,9940.0
RI,2016,December,10023.0
RI,2017,January,10075.0
RI,2017,February,10106.0
RI,2017,March,10186.0
RI,2017,April,10225.0
RI,2017,May,10257.0
RI,2017,June,10332.0
RI,2017,July,10373.0
RI,2017,August,10343.0
RI,2017,September,10389.0
RI,2017,October,10349.0
RI,2017,November,10377.0
SC,2015,January,44886.0
SC,2015,February,45264.0
SC,2015,March,45668.0
SC,2015,April,45723.0
SC,2015,May,45843.0
SC,2015,June,45965.0
SC,2015,July,46062.0
SC,2015,August,46168.0
SC,2015,September,46260.0
SC,2015,October,46453.0
SC,2015,November,46445.0
SC,2015,December,46352.0
SC,2016,January,46122.0
SC,2016,February,46280.0
SC,2016,March,46143.0
SC,2016,April,46278.0
SC,2016,May,46263.0
SC,2016,June,46325.0
SC,2016,July,46533.0
SC,2016,August,46492.0
SC,2016,September,46859.0
SC,2016,October,46738.0
SC,2016,November,46945.0
SC,2016,December,47123.0
SC,2017,January,47188.0
SC,2017,February,46912.0
SC,2017,March,47149.0
SC,2017,April,47314.0
SC,2017,May,47491.0
SC,2017,June,47719.0
SC,2017,July,47791.0
SC,2017,August,48016.0
SC,2017,September,47974.0
SC,2017,October,48185.0
SC,2017,November,48223.0
SC,2015,January,692.0
SC,2015,February,699.0
SC,2015,March,710.0
SC,2015,April,709.0
SC,2015,May,726.0
SC,2015,June,730.0
SC,2015,July,726.0
SC,2015,August,744.0
SC,2015,September,735.0
SC,2015,October,747.0
SC,2015,November,738.0
SC,2015,December,736.0
SC,2016,January,730.0
SC,2016,February,722.0
SC,2016,March,733.0
SC,2016,April,771.0
SC,2016,May,775.0
SC,2016,June,804.0
SC,2016,July,822.0
SC,2016,August,822.0
SC,2016,September,831.0
SC,2016,October,846.0
SC,2016,November,842.0
SC,2016,December,871.0
SC,2017,January,903.0
SC,2017,February,934.0
SC,2017,March,924.0
SC,2017,April,934.0
SC,2017,May,964.0
TN,2015,July,70091.0
SC,2017,June,978.0
SC,2017,July,981.0
SC,2017,August,999.0
SC,2017,September,1020.0
SC,2017,October,1011.0
SC,2017,November,1027.0
SC,2015,January,508.0
SC,2015,February,514.0
SC,2015,March,526.0
SC,2015,April,530.0
SC,2015,May,540.0
SC,2015,June,544.0
SC,2015,July,533.0
SC,2015,August,552.0
SC,2015,September,542.0
SC,2015,October,553.0
SC,2015,November,549.0
SC,2015,December,537.0
SC,2016,January,534.0
SC,2016,February,529.0
SC,2016,March,538.0
SC,2016,April,559.0
SC,2016,May,566.0
SC,2016,June,582.0
SC,2016,July,599.0
SC,2016,August,584.0
SC,2016,September,586.0
SC,2016,October,591.0
SC,2016,November,581.0
SC,2016,December,613.0
SC,2017,January,635.0
SC,2017,February,659.0
SC,2017,March,647.0
SC,2017,April,654.0
SC,2017,May,681.0
SC,2017,June,698.0
SC,2017,July,700.0
SC,2017,August,732.0
SC,2017,September,754.0
SC,2017,October,759.0
SC,2017,November,770.0
SD,2015,January,7700.0
SD,2015,February,7684.0
SD,2015,March,7720.0
SD,2015,April,7742.0
SD,2015,May,7758.0
SD,2015,June,7851.0
SD,2015,July,7899.0
SD,2015,August,7891.0
SD,2015,September,7950.0
SD,2015,October,7943.0
SD,2015,November,7915.0
SD,2015,December,7894.0
SD,2016,January,7793.0
SD,2016,February,7812.0
SD,2016,March,7799.0
SD,2016,April,7847.0
SD,2016,May,7862.0
SD,2016,June,7856.0
SD,2016,July,7843.0
SD,2016,August,7869.0
SD,2016,September,7808.0
SD,2016,October,7824.0
SD,2016,November,7904.0
SD,2016,December,7945.0
SD,2017,January,8046.0
SD,2017,February,8136.0
SD,2017,March,8192.0
SD,2017,April,8157.0
SD,2017,May,8170.0
SD,2017,June,8188.0
SD,2017,July,8153.0
SD,2017,August,8155.0
SD,2017,September,8154.0
SD,2017,October,8207.0
SD,2017,November,8203.0
TN,2015,January,68744.0
TN,2015,February,69161.0
TN,2015,March,69559.0
TN,2015,April,69550.0
TN,2015,May,69611.0
TN,2015,June,69812.0
TN,2015,August,70246.0
TN,2015,September,70350.0
TN,2015,October,70607.0
TN,2015,November,70639.0
TN,2015,December,70237.0
TN,2016,January,69729.0
TN,2016,February,69746.0
TN,2016,March,69856.0
TN,2016,April,70136.0
TN,2016,May,70208.0
TN,2016,June,70390.0
TN,2016,July,70501.0
TN,2016,August,70716.0
TN,2016,September,70720.0
TN,2016,October,70978.0
TN,2016,November,71016.0
TN,2016,December,71506.0
TN,2017,January,71847.0
TN,2017,February,71941.0
TN,2017,March,72319.0
TN,2017,April,72531.0
TN,2017,May,72609.0
TN,2017,June,72627.0
TN,2017,July,72875.0
TN,2017,August,72844.0
TN,2017,September,73244.0
TN,2017,October,73322.0
TN,2017,November,73588.0
TN,2015,January,1296.0
TN,2015,February,1278.0
TN,2015,March,1311.0
TN,2015,April,1302.0
TN,2015,May,1331.0
TN,2015,June,1349.0
TN,2015,July,1375.0
TN,2015,August,1388.0
TN,2015,September,1412.0
TN,2015,October,1440.0
TN,2015,November,1430.0
TN,2015,December,1455.0
TN,2016,January,1488.0
TN,2016,February,1515.0
TN,2016,March,1502.0
TN,2016,April,1510.0
TN,2016,May,1525.0
TN,2016,June,1515.0
TN,2016,July,1552.0
TN,2016,August,1579.0
TN,2016,September,1585.0
TN,2016,October,1589.0
TN,2016,November,1629.0
TN,2016,December,1643.0
TN,2017,January,1645.0
TN,2017,February,1654.0
TN,2017,March,1693.0
TN,2017,April,1725.0
TN,2017,May,1738.0
TN,2017,June,1758.0
TN,2017,July,1745.0
TN,2017,August,1735.0
TN,2017,September,1760.0
TN,2017,October,1759.0
TN,2017,November,1748.0
TX,2015,January,187532.0
TX,2015,February,188094.0
TX,2015,March,188941.0
TX,2015,April,189620.0
TX,2015,May,190366.0
TX,2015,June,190805.0
TX,2015,July,191726.0
TX,2015,August,192231.0
TX,2015,September,192514.0
TX,2015,October,192890.0
TX,2015,November,192655.0
TX,2015,December,192423.0
TX,2016,January,190544.0
TX,2016,February,191128.0
TX,2016,March,190919.0
TX,2016,April,191242.0
TX,2016,May,191348.0
TX,2016,June,191872.0
TX,2016,July,192225.0
TX,2016,August,192780.0
TX,2016,September,193407.0
TX,2016,October,193951.0
TX,2016,November,194403.0
TX,2016,December,194843.0
TX,2017,January,195741.0
TX,2017,February,196002.0
TX,2017,March,196671.0
TX,2017,April,196773.0
TX,2017,May,197103.0
TX,2017,June,197116.0
TX,2017,July,197089.0
TX,2017,August,197238.0
